Country_ID,Year_ID,Government_GDP_Value,Life_Ladder,Log_GDP_per_capita,Social_support,Healthy_life_expectancy_at_birth,Freedom_to_make_life_choices,Perceptions_of_corruption,Positive_affect,Negative_affect,CC_Estimate,CC_Percent_Rank,CC_Percent_Rank_Lower,CC_Percent_Rank_Upper,SP_Global_Equity_Indices
167,18,"52,39100036",,,,,,,,,,,,,
31,18,"29,08494701",,,,,,,,,,,,,
101,18,"18,50057399",,,,,,,,,,,,,
139,18,"57,60563341",,,,,,,,,,,,,
175,18,"5,75976798",,,,,,,,,,,,,
160,18,"18,27159492",,,,,,,,,,,,,
30,18,"28,73614777",,,,,,,,,,,,,
174,18,"8,771769823",,,,,,,,,,,,,
49,18,"27,79594089",,,,,,,,,,,,,
149,18,"47,49261373",,,,,,,,,,,,,
107,18,"15,76293478",,,,,,,,,,,,,
17,18,"12,40771144",,,,,,,,,,,,,
161,18,"33,91276334",,,,,,,,,,,,,
131,18,"17,7035305",,,,,,,,,,,,,
132,18,"30,98305745",,,,,,,,,,,,,
10,18,"23,15940842",,,,,,,,,,,,,
29,18,"76,4853353",,,,,,,,,,,,,
159,18,"48,32935199",,,,,,,,,,,,,
110,18,"37,02638849",,,,,,,,,,,,,
133,18,"9,3948753",,,,,,,,,,,,,
40,18,"16,43278254",,,,,,,,,,,,,
183,18,"5,732287494",,,,,,,,,,,,,
204,18,"9,892945601",,,,,,,,,,,,,
142,18,"16,03142355",,,,,,,,,,,,,
119,18,"43,95299251",,,,,,,,,,,,,
14,18,"23,59352003",,,,,,,,,,,,,
95,18,"102,1985852",,,,,,,,,,,,,
24,18,"12,04255279",,,,,,,,,,,,,
38,18,"12,90657576",,,,,,,,,,,,,
178,18,"30,43683479",,,,,,,,,,,,,
61,18,"54,44241886",,,,,,,,,,,,,
170,18,"43,19167659",,,,,,,,,,,,,
120,18,"22,18067685",,,,,,,,,,,,,
153,18,"45,03073438",,,,,,,,,,,,,
23,18,"1,019964775",,,,,,,,,,,,,
169,18,"22,22390837",,,,,,,,,,,,,
15,18,"19,48527276",,,,,,,,,,,,,
122,18,"16,53125058",,,,,,,,,,,,,
59,18,"10,79221444",,,,,,,,,,,,,
195,18,"26,68277768",,,,,,,,,,,,,
21,18,"16,79474564",,,,,,,,,,,,,
179,18,"9,010008255",,,,,,,,,,,,,
117,18,"49,94250408",,,,,,,,,,,,,
152,18,"31,22609615",,,,,,,,,,,,,
20,18,"11,0768267",,,,,,,,,,,,,
98,18,"24,07503239",,,,,,,,,,,,,
118,18,"53,88505117",,,,,,,,,,,,,
155,18,"22,54729864",,,,,,,,,,,,,
145,18,"6,08089679",,,,,,,,,,,,,
95,17,"88,16326286",,,,,,,,,,,,,
71,17,"7,987176093",,,,,,,,,,,,,
244,17,"29,62517464",,,,,,,,,,,,,
131,17,"22,36164817",,,,,,,,,,,,,
49,17,"29,49306116",,,,,,,,,,,,,
81,17,"46,38630046",,,,,,,,,,,,,
19,17,"11,20555205",,,,,,,,,,,,,
204,17,"8,831202191",,,,,,,,,,,,,
169,17,"20,69726382",,,,,,,,,,,,,
153,17,"40,3536394",,,,,,,,,,,,,
159,17,"46,72611127",,,,,,,,,,,,,
91,17,"33,91328552",,,,,,,,,,,,,
211,17,"34,27261285",,,,,,,,,,,,,
31,17,"24,22994831",,,,,,,,,,,,,
230,17,"24,46378349",,,,,,,,,,,,,
20,17,"9,679346888",,,,,,,,,,,,,
107,17,"16,33750665",,,,,,,,,,,,,
170,17,"41,93871935",,,,,,,,,,,,,
224,17,"21,17636445",,,,,,,,,,,,,
178,17,"25,69807896",,,,,,,,,,,,,
10,17,"26,48624",,,,,,,,,,,,,
145,17,"6,201903039",,,,,,,,,,,,,
35,17,"25,38360952",,,,,,,,,,,,,
266,17,"15,73110182",,,,,,,,,,,,,
82,17,"36,26440071",,,,,,,,,,,,,
61,17,"43,30934386",,,,,,,,,,,,,
27,17,"10,25299704",,,,,,,,,,,,,
77,17,"12,64417905",,,,,,,,,,,,,
90,17,"20,80436022",,,,,,,,,,,,,
133,17,"11,939629",,,,,,,,,,,,,
29,17,"64,79515071",,,,,,,,,,,,,
221,17,"4,65857376",,,,,,,,,,,,,
265,17,"10,77340976",,,,,,,,,,,,,
21,17,"12,97880342",,,,,,,,,,,,,
34,17,"43,1804919",,,,,,,,,,,,,
251,17,"8,706760383",,,,,,,,,,,,,
190,17,"18,11041101",,,,,,,,,,,,,
248,17,"14,32745368",,,,,,,,,,,,,
98,17,"22,88150277",,,,,,,,,,,,,
119,17,"38,60107204",,,,,,,,,,,,,
139,17,"42,71200082",,,,,,,,,,,,,
84,17,"15,52994959",,,,,,,,,,,,,
40,17,"19,40397545",,,,,,,,,,,,,
161,17,"32,67435625",,,,,,,,,,,,,
46,17,"10,93123787",,,,,,,,,,,,,
120,17,"18,05555908",,,,,,,,,,,,,
181,17,"40,25146869",,,,,,,,,,,,,
18,17,"40,23530033",,,,,,,,,,,,,
142,17,"7,837741192",,,,,,,,,,,,,
17,17,"10,28989555",,,,,,,,,,,,,
15,17,"17,52046874",,,,,,,,,,,,,
58,17,"13,35473899",,,,,,,,,,,,,
118,17,"52,8247194",,,,,,,,,,,,,
115,17,"16,60019081",,,,,,,,,,,,,
174,17,"10,7606493",,,,,,,,,,,,,
155,17,"22,3509963",,,,,,,,,,,,,
23,17,"0,537860235",,,,,,,,,,,,,
30,17,"26,08298309",,,,,,,,,,,,,
117,17,"48,14104359",,,,,,,,,,,,,
43,17,"18,28437335",,,,,,,,,,,,,
195,17,"25,6065148",,,,,,,,,,,,,
101,17,"14,89788671",,,,,,,,,,,,,
132,17,"27,52564168",,,,,,,,,,,,,
261,17,"29,06419138",,,,,,,,,,,,,
227,17,"4,480876623",,,,,,,,,,,,,
24,17,"10,40529282",,,,,,,,,,,,,
56,17,"11,45712695",,,,,,,,,,,,,
14,17,"22,93821893",,,,,,,,,,,,,
234,17,"21,98228077",,,,,,,,,,,,,
196,17,"27,02337818",,,,,,,,,,,,,
112,17,"70,15871014",,,,,,,,,,,,,
122,17,"15,02988326",,,,,,,,,,,,,
76,17,"2,740722775",,,,,,,,,,,,,
185,17,"39,74603473",,,,,,,,,,,,,
38,17,"12,58287984",,,,,,,,,,,,,
252,17,"32,21633487",,,,,,,,,,,,,
149,17,"36,19324312",,,,,,,,,,,,,
78,17,"14,12420369",,,,,,,,,,,,,
225,17,"13,98897741",,,,,,,,,,,,,
175,17,"4,011239866",,,,,,,,,,,,,
93,17,"13,21338642",,,,,,,,,,,,,
233,17,"25,20602907",,,,,,,,,,,,,
87,17,"8,981249447",,,,,,,,,,,,,
160,17,"21,57135866",,,,,,,,,,,,,
110,17,"33,63917894",,,,,,,,,,,,,
152,17,"11,00242869",,,,,,,,,,,,,
264,17,"35,1316067",,,,,,,,,,,,,
208,17,"18,89307912",,,,,,,,,,,,,
59,17,"7,549333458",,,,,,,,,,,,,
183,17,"10,99909804",,,,,,,,,,,,,
167,17,"43,76849751",,,,,,,,,,,,,
212,17,"14,41889153",,,,,,,,,,,,,
179,17,"6,506758743",,,,,,,,,,,,,
243,17,"9,510620882",,,,,,,,,,,,,
209,17,"49,22248268",,,,,,,,,,,,,
153,21,"69,78228268",,,,,,,,,,,,,
20,21,"14,48911433",,,,,,,,,,,,,
161,21,"28,94899857",,,,,,,,,,,,,
76,21,"8,256635592",,,,,,,,,,,,,
17,21,"19,21177512",,,,,,,,,,,,,
152,21,"37,69905333",,,,,,,,,,,,,
14,21,"21,20197943",,,,,,,,,,,,,
170,21,"40,24360774",,,,,,,,,,,,,
178,21,"33,58782703",,,,,,,,,,,,,
211,21,"44,03262789",,,,,,,,,,,,,
169,21,"25,31179503",,,,,,,,,,,,,
174,21,"13,78037792",,,,,,,,,,,,,
15,21,"24,9814245",,,,,,,,,,,,,
18,21,"52,43236913",,,,,,,,,,,,,
167,21,"60,65194321",,,,,,,,,,,,,
82,21,"36,7687551",,,,,,,,,,,,,
149,21,"52,81956453",,,,,,,,,,,,,
77,21,"19,35654671",,,,,,,,,,,,,
10,21,"10,51802105",,,,,,,,,,,,,
181,21,"44,75293582",,,,,,,,,,,,,
19,21,"18,10500918",,,,,,,,,,,,,
81,21,"33,5445254",,,,,,,,,,,,,
155,21,"15,76112588",,,,,,,,,,,,,
160,21,"14,04161985",,,,,,,,,,,,,
145,21,"4,412535431",,,,,,,,,,,,,
175,21,"8,356311865",,,,,,,,,,,,,
78,21,"12,83839122",,,,,,,,,,,,,
179,21,"11,71171775",,,,,,,,,,,,,
159,21,"45,85361039",,,,,,,,,,,,,
212,21,"21,98852209",,,,,,,,,,,,,
71,21,"9,731245912",,,,,,,,,,,,,
227,21,"2,940864373",,,,,,,,,,,,,
43,21,"26,91927708",,,,,,,,,,,,,
91,21,"22,59095615",,,,,,,,,,,,,
115,21,"22,22866435",,,,,,,,,,,,,
196,21,"18,7993176",,,,,,,,,,,,,
195,21,"29,09627583",,,,,,,,,,,,,
21,21,"16,30107654",,,,,,,,,,,,,
46,21,"7,332486997",,,,,,,,,,,,,
112,21,"75,84488065",,,,,,,,,,,,,
56,21,"15,20625713",,,,,,,,,,,,,
122,21,"19,4976744",,,,,,,,,,,,,
107,21,"13,56029518",,,,,,,,,,,,,
209,21,"56,70555401",,,,,,,,,,,,,
38,21,"12,81951825",,,,,,,,,,,,,
120,21,"33,79194519",,,,,,,,,,,,,
40,21,"17,26423754",,,,,,,,,,,,,
119,21,"51,04505855",,,,,,,,,,,,,
118,21,"124,0405063",,,,,,,,,,,,,
117,21,"51,48198045",,,,,,,,,,,,,
89,21,"146,2291317",,,,,,,,,,,,,
243,21,"5,962234923",,,,,,,,,,,,,
244,21,"31,24951362",,,,,,,,,,,,,
49,21,"37,71776607",,,,,,,,,,,,,
234,21,"22,14754516",,,,,,,,,,,,,
233,21,"52,74370781",,,,,,,,,,,,,
90,21,"24,59268515",,,,,,,,,,,,,
264,21,"28,69599472",,,,,,,,,,,,,
261,21,"53,77151645",,,,,,,,,,,,,
230,21,"40,81999608",,,,,,,,,,,,,
266,21,"23,85878911",,,,,,,,,,,,,
252,21,"30,5930197",,,,,,,,,,,,,
208,21,"31,19449937",,,,,,,,,,,,,
248,21,"13,97462966",,,,,,,,,,,,,
110,21,"37,37834634",,,,,,,,,,,,,
251,21,"4,61041073",,,,,,,,,,,,,
265,21,"14,9806389",,,,,,,,,,,,,
87,21,"27,28227035",,,,,,,,,,,,,
27,21,"25,57706483",,,,,,,,,,,,,
204,21,"12,20200434",,,,,,,,,,,,,
29,21,"91,97568617",,,,,,,,,,,,,
93,21,"15,38200171",,,,,,,,,,,,,
133,21,"10,137755",,,,,,,,,,,,,
210,21,"10,3990996",,,,,,,,,,,,,
98,21,"35,43455864",,,,,,,,,,,,,
132,21,"180,0984541",,,,,,,,,,,,,
185,21,"36,90903184",,,,,,,,,,,,,
142,21,"28,60565498",,,,,,,,,,,,,
95,21,"125,0246095",,,,,,,,,,,,,
183,21,"0,13247966",,,,,,,,,,,,,
23,21,"7,159331273",,,,,,,,,,,,,
30,21,"48,14546298",,,,,,,,,,,,,
24,21,"9,356968967",,,,,,,,,,,,,
139,21,"60,73434011",,,,,,,,,,,,,
84,21,"10,09376149",,,,,,,,,,,,,
61,21,"55,59724867",,,,,,,,,,,,,
101,21,"20,32700112",,,,,,,,,,,,,
58,21,"12,36286237",,,,,,,,,,,,,
225,21,"27,22812717",,,,,,,,,,,,,
59,21,"33,95240871",,,,,,,,,,,,,
131,21,"33,98435451",,,,,,,,,,,,,
31,21,"24,94146938",,,,,,,,,,,,,
224,21,"38,66670933",,,,,,,,,,,,,
190,21,"18,30455698",,,,,,,,,,,,,
34,21,"12,57089777",,,,,,,,,,,,,
35,21,"30,8964796",,,,,,,,,,,,,
31,32,"43,03417073",,,,,,,,,,,,,
17,32,"84,35058567",,,,,,,,,,,,,
87,32,"58,76327673",,,,,,,,,,,,,
29,32,"94,6222007",,,,,,,,,,,,,
152,32,"126,686918",,,,,,,,,,,,,
210,32,"63,98885155",,,,,,,,,,,,,
47,32,"104,0753934",,,,,,,,,,,,,
122,32,"43,0366506",,,,,,,,,,,,,
118,32,"175,0776533",,,,,,,,,,,,,
95,32,"265,2588435",,,,,,,,,,,,,
225,32,"20,14915998",,,,,,,,,,,,,
183,32,"22,60795976",,,,,,,,,,,,,
161,32,"117,0433609",,,,,,,,,,,,,
153,32,"46,72182863",,,,,,,,,,,,,
174,32,"41,07993468",,,,,,,,,,,,,
91,32,"46,87985962",,,,,,,,,,,,,
264,32,"30,68787445",,,,,,,,,,,,,
258,32,"220,1267383",,,,,,,,,,,,,
49,32,"28,36464285",,,,,,,,,,,,,
259,32,"20,78570778",,,,,,,,,,,,,
266,32,"28,06688315",,,,,,,,,,,,,
160,32,"25,12357063",,,,,,,,,,,,,
21,32,"31,75925149",,,,,,,,,,,,,
88,32,"88,85706849",,,,,,,,,,,,,
221,32,"75,70862785",,,,,,,,,,,,,
234,32,"12,96795692",,,,,,,,,,,,,
22,32,"115,2",,,,,,,,,,,,,
175,32,"69,01531919",,,,,,,,,,,,,
40,32,"43,94761757",,,,,,,,,,,,,
13,32,"99,07439214",,,,,,,,,,,,,
227,32,"41,03328115",,,,,,,,,,,,,
34,32,"15,93494897",,,,,,,,,,,,,
102,32,"74,29122614",,,,,,,,,,,,,
58,32,"58,70521927",,,,,,,,,,,,,
155,32,"30,94616335",,,,,,,,,,,,,
190,32,"31,51968388",,,,,,,,,,,,,
84,32,"24,56177902",,,,,,,,,,,,,
48,32,"45,496497",,,,,,,,,,,,,
230,32,"33,75077581",,,,,,,,,,,,,
265,32,"24,55149753",,,,,,,,,,,,,
142,32,"114,1375921",,,,,,,,,,,,,
211,32,"95,73099091",,,,,,,,,,,,,
110,32,"49,24717393",,,,,,,,,,,,,
119,32,"207,7408953",,,,,,,,,,,,,
159,32,"78,98728395",,,,,,,,,,,,,
133,32,"63,765739",,,,,,,,,,,,,
67,32,"53,31238409",,,,,,,,,,,,,
128,32,"151,137532",,,,,,,,,,,,,
98,32,"80,19962796",,,,,,,,,,,,,
191,32,"13,7521505",,,,,,,,,,,,,
131,32,"67,12716266",,,,,,,,,,,,,
204,32,"47,84068972",,,,,,,,,,,,,
115,32,"33,57090822",,,,,,,,,,,,,
195,32,"51,68407289",,,,,,,,,,,,,
145,32,"1,290149066",,,,,,,,,,,,,
212,32,"57,51927097",,,,,,,,,,,,,
179,32,"45,89916131",,,,,,,,,,,,,
43,32,"43,46004214",,,,,,,,,,,,,
185,32,"61,85295743",,,,,,,,,,,,,
101,32,"80,69131927",,,,,,,,,,,,,
139,32,"80,49310506",,,,,,,,,,,,,
240,32,"42,2815",,,,,,,,,,,,,
167,32,"96,39629756",,,,,,,,,,,,,
149,32,"76,22116373",,,,,,,,,,,,,
30,32,"60,30710009",,,,,,,,,,,,,
244,32,"53,37844047",,,,,,,,,,,,,
170,32,"67,31966188",,,,,,,,,,,,,
19,32,"44,03165526",,,,,,,,,,,,,
233,32,"46,86870773",,,,,,,,,,,,,
90,32,"77,76433244",,,,,,,,,,,,,
61,32,"71,65190902",,,,,,,,,,,,,
86,32,"70,85671919",,,,,,,,,,,,,
251,32,"20,48473614",,,,,,,,,,,,,
196,32,"25,75290154",,,,,,,,,,,,,
169,32,"32,62457114",,,,,,,,,,,,,
24,32,"15,3900977",,,,,,,,,,,,,
89,32,"169,4653682",,,,,,,,,,,,,
77,32,"36,39191622",,,,,,,,,,,,,
248,32,"141,1539329",,,,,,,,,,,,,
46,32,"14,82539946",,,,,,,,,,,,,
20,32,"28,73283405",,,,,,,,,,,,,
81,32,"64,52959952",,,,,,,,,,,,,
206,32,"39,35186681",,,,,,,,,,,,,
35,32,"55,77612786",,,,,,,,,,,,,
23,32,"6,994220821",,,,,,,,,,,,,
201,32,"21,77028353",,,,,,,,,,,,,
93,32,"34,34143522",,,,,,,,,,,,,
10,32,"32,93441363",,,,,,,,,,,,,
172,32,"11,84055516",,,,,,,,,,,,,
208,32,"51,774444",,,,,,,,,,,,,
243,32,"49,47712617",,,,,,,,,,,,,
27,32,"30,84038254",,,,,,,,,,,,,
33,32,"35,99169388",,,,,,,,,,,,,
125,32,"7,341486952",,,,,,,,,,,,,
107,32,"35,71663777",,,,,,,,,,,,,
261,32,"63,88326752",,,,,,,,,,,,,
116,32,"115,0500988",,,,,,,,,,,,,
170,22,"49,45114692",,,,,,,,,,,,,
95,22,"138,8661633",,,,,,,,,,,,,
101,22,"23,68746041",,,,,,,,,,,,,
167,22,"65,58372289",,,,,,,,,,,,,
169,22,"29,2222842",,,,,,,,,,,,,
98,22,"41,79757491",,,,,,,,,,,,,
93,22,"22,08472238",,,,,,,,,,,,,
91,22,"27,43390124",,,,,,,,,,,,,
204,22,"13,90945499",,,,,,,,,,,,,
107,22,"14,04640515",,,,,,,,,,,,,
210,22,"11,30418628",,,,,,,,,,,,,
132,22,"157,9800986",,,,,,,,,,,,,
131,22,"44,4424222",,,,,,,,,,,,,
149,22,"66,65591352",,,,,,,,,,,,,
179,22,"12,67944002",,,,,,,,,,,,,
82,22,"33,41188306",,,,,,,,,,,,,
190,22,"20,08581282",,,,,,,,,,,,,
133,22,"17,344188",,,,,,,,,,,,,
142,22,"38,38081403",,,,,,,,,,,,,
211,22,"50,63612217",,,,,,,,,,,,,
183,22,"0,020819811",,,,,,,,,,,,,
139,22,"62,19979273",,,,,,,,,,,,,
84,22,"8,87959186",,,,,,,,,,,,,
145,22,"4,656353447",,,,,,,,,,,,,
185,22,"32,88516203",,,,,,,,,,,,,
181,22,"43,11274425",,,,,,,,,,,,,
87,22,"37,25874928",,,,,,,,,,,,,
81,22,"26,78148905",,,,,,,,,,,,,
89,22,"221,0679042",,,,,,,,,,,,,
208,22,"38,31997844",,,,,,,,,,,,,
110,22,"36,54086201",,,,,,,,,,,,,
112,22,"80,70384979",,,,,,,,,,,,,
175,22,"11,44873726",,,,,,,,,,,,,
160,22,"12,77024847",,,,,,,,,,,,,
90,22,"28,77388791",,,,,,,,,,,,,
174,22,"23,16318657",,,,,,,,,,,,,
159,22,"57,42495759",,,,,,,,,,,,,
152,22,"51,47643351",,,,,,,,,,,,,
122,22,"23,03014851",,,,,,,,,,,,,
209,22,"56,46481286",,,,,,,,,,,,,
178,22,"29,49429198",,,,,,,,,,,,,
120,22,"38,13451899",,,,,,,,,,,,,
153,22,"82,03814302",,,,,,,,,,,,,
119,22,"53,40720558",,,,,,,,,,,,,
118,22,"143,6312334",,,,,,,,,,,,,
117,22,"54,29621094",,,,,,,,,,,,,
195,22,"35,83665378",,,,,,,,,,,,,
115,22,"23,06505681",,,,,,,,,,,,,
196,22,"16,31950733",,,,,,,,,,,,,
212,22,"39,5034814",,,,,,,,,,,,,
10,22,"24,44593924",,,,,,,,,,,,,
227,22,"6,050005276",,,,,,,,,,,,,
248,22,"12,73448117",,,,,,,,,,,,,
38,22,"12,12835014",,,,,,,,,,,,,
77,22,"21,65807375",,,,,,,,,,,,,
234,22,"24,36981365",,,,,,,,,,,,,
15,22,"26,53018652",,,,,,,,,,,,,
23,22,"6,662876677",,,,,,,,,,,,,
266,22,"22,65425618",,,,,,,,,,,,,
34,22,"15,62225639",,,,,,,,,,,,,
14,22,"19,0957436",,,,,,,,,,,,,
61,22,"44,72541335",,,,,,,,,,,,,
259,22,"3,772973961",,,,,,,,,,,,,
29,22,"111,7899008",,,,,,,,,,,,,
76,22,"8,791410721",,,,,,,,,,,,,
56,22,"17,17880637",,,,,,,,,,,,,
230,22,"30,89394532",,,,,,,,,,,,,
30,22,"53,71615129",,,,,,,,,,,,,
49,22,"32,26475123",,,,,,,,,,,,,
225,22,"24,30809806",,,,,,,,,,,,,
261,22,"70,40908793",,,,,,,,,,,,,
27,22,"30,83279276",,,,,,,,,,,,,
59,22,"43,7623468",,,,,,,,,,,,,
224,22,"45,55471991",,,,,,,,,,,,,
40,22,"13,92099612",,,,,,,,,,,,,
48,22,"32,97327792",,,,,,,,,,,,,
31,22,"26,9555226",,,,,,,,,,,,,
58,22,"28,53322207",,,,,,,,,,,,,
71,22,"10,37395817",,,,,,,,,,,,,
24,22,"10,43991028",,,,,,,,,,,,,
251,22,"4,337958008",,,,,,,,,,,,,
252,22,"30,32673584",,,,,,,,,,,,,
243,22,"8,302098559",,,,,,,,,,,,,
244,22,"32,09540962",,,,,,,,,,,,,
43,22,"24,23704821",,,,,,,,,,,,,
19,22,"30,89076962",,,,,,,,,,,,,
233,22,"56,82094309",,,,,,,,,,,,,
21,22,"18,35236901",,,,,,,,,,,,,
17,22,"22,68537904",,,,,,,,,,,,,
35,22,"35,06107303",,,,,,,,,,,,,
46,22,"7,746476807",,,,,,,,,,,,,
264,22,"26,57976131",,,,,,,,,,,,,
265,22,"14,36644208",,,,,,,,,,,,,
20,22,"17,06811026",,,,,,,,,,,,,
22,22,"3,9",,,,,,,,,,,,,
18,22,"62,07175818",,,,,,,,,,,,,
78,22,"13,88276126",,,,,,,,,,,,,
210,23,"14,82392882",,,,,,,,,,,,,
31,23,"28,08672289",,,,,,,,,,,,,
211,23,"52,581023",,,,,,,,,,,,,
259,23,"4,536626922",,,,,,,,,,,,,
56,23,"18,69806593",,,,,,,,,,,,,
131,23,"126,9767369",,,,,,,,,,,,,
261,23,"61,06085657",,,,,,,,,,,,,
160,23,"12,65088529",,,,,,,,,,,,,
227,23,"7,415823476",,,,,,,,,,,,,
33,23,"1,873712021",,,,,,,,,,,,,
252,23,"34,47918536",,,,,,,,,,,,,
251,23,"13,5334638",,,,,,,,,,,,,
84,23,"8,578764089",,,,,,,,,,,,,
34,23,"18,45161961",,,,,,,,,,,,,
159,23,"70,90815409",,,,,,,,,,,,,
265,23,"18,52436287",,,,,,,,,,,,,
175,23,"15,3788184",,,,,,,,,,,,,
10,23,"50,91728324",,,,,,,,,,,,,
35,23,"36,41551999",,,,,,,,,,,,,
190,23,"22,76734041",,,,,,,,,,,,,
91,23,"38,97132987",,,,,,,,,,,,,
248,23,"12,88328484",,,,,,,,,,,,,
27,23,"36,6003298",,,,,,,,,,,,,
21,23,"21,69449756",,,,,,,,,,,,,
208,23,"47,24495371",,,,,,,,,,,,,
142,23,"60,26739689",,,,,,,,,,,,,
22,23,"6,7",,,,,,,,,,,,,
183,23,"1,095196936",,,,,,,,,,,,,
179,23,"17,98288486",,,,,,,,,,,,,
95,23,"199,0571269",,,,,,,,,,,,,
89,23,"260,6673553",,,,,,,,,,,,,
15,23,"28,59106527",,,,,,,,,,,,,
23,23,"6,927845245",,,,,,,,,,,,,
18,23,"72,55480804",,,,,,,,,,,,,
181,23,"46,59204908",,,,,,,,,,,,,
19,23,"45,69671484",,,,,,,,,,,,,
17,23,"27,18644742",,,,,,,,,,,,,
149,23,"70,72177565",,,,,,,,,,,,,
145,23,"5,200140277",,,,,,,,,,,,,
20,23,"19,58136374",,,,,,,,,,,,,
90,23,"29,63424153",,,,,,,,,,,,,
93,23,"35,73620591",,,,,,,,,,,,,
24,23,"11,60114651",,,,,,,,,,,,,
87,23,"42,9207823",,,,,,,,,,,,,
58,23,"33,06284634",,,,,,,,,,,,,
71,23,"11,55478613",,,,,,,,,,,,,
155,23,"31,51716882",,,,,,,,,,,,,
133,23,"21,653938",,,,,,,,,,,,,
29,23,"144,2554384",,,,,,,,,,,,,
225,23,"29,23475236",,,,,,,,,,,,,
101,23,"25,54147914",,,,,,,,,,,,,
132,23,"162,9321812",,,,,,,,,,,,,
30,23,"52,23615247",,,,,,,,,,,,,
224,23,"53,08824647",,,,,,,,,,,,,
139,23,"66,32397715",,,,,,,,,,,,,
61,23,"44,50289252",,,,,,,,,,,,,
152,23,"56,0551679",,,,,,,,,,,,,
14,23,"16,80712466",,,,,,,,,,,,,
204,23,"15,24255022",,,,,,,,,,,,,
153,23,"78,86319406",,,,,,,,,,,,,
185,23,"37,45429182",,,,,,,,,,,,,
98,23,"47,07133081",,,,,,,,,,,,,
209,23,"61,00549716",,,,,,,,,,,,,
59,23,"56,24521402",,,,,,,,,,,,,
178,23,"25,67142769",,,,,,,,,,,,,
120,23,"42,26488765",,,,,,,,,,,,,
81,23,"25,52169279",,,,,,,,,,,,,
167,23,"80,35914724",,,,,,,,,,,,,
38,23,"11,58218757",,,,,,,,,,,,,
76,23,"10,78891457",,,,,,,,,,,,,
195,23,"39,18887471",,,,,,,,,,,,,
243,23,"7,454889754",,,,,,,,,,,,,
48,23,"44,17531478",,,,,,,,,,,,,
77,23,"25,73080325",,,,,,,,,,,,,
233,23,"62,0880112",,,,,,,,,,,,,
169,23,"32,5183433",,,,,,,,,,,,,
78,23,"16,97984092",,,,,,,,,,,,,
118,23,"144,1363412",,,,,,,,,,,,,
122,23,"26,9082293",,,,,,,,,,,,,
82,23,"37,78368739",,,,,,,,,,,,,
244,23,"34,9601881",,,,,,,,,,,,,
117,23,"58,65311254",,,,,,,,,,,,,
110,23,"40,97831697",,,,,,,,,,,,,
107,23,"23,22741523",,,,,,,,,,,,,
230,23,"27,01929478",,,,,,,,,,,,,
264,23,"27,44637103",,,,,,,,,,,,,
234,23,"27,10514684",,,,,,,,,,,,,
43,23,"24,11158897",,,,,,,,,,,,,
212,23,"50,08686466",,,,,,,,,,,,,
119,23,"61,24671402",,,,,,,,,,,,,
112,23,"77,86236692",,,,,,,,,,,,,
266,23,"25,13333043",,,,,,,,,,,,,
115,23,"26,46422726",,,,,,,,,,,,,
40,23,"20,17192066",,,,,,,,,,,,,
49,23,"31,82813608",,,,,,,,,,,,,
196,23,"19,77764979",,,,,,,,,,,,,
46,23,"8,184676725",,,,,,,,,,,,,
170,23,"61,23442302",,,,,,,,,,,,,
174,23,"24,98781262",,,,,,,,,,,,,
128,34,"88,90641015",,,,,,,,,,,,,
179,34,"50,99146589",,,,,,,,,,,,,
131,34,"50,49997009",,,,,,,,,,,,,
67,34,"66,39536291",,,,,,,,,,,,,
251,34,"20,06298219",,,,,,,,,,,,,
125,34,"13,69322705",,,,,,,,,,,,,
90,34,"94,54235039",,,,,,,,,,,,,
152,34,"105,1920118",,,,,,,,,,,,,
31,34,"46,91043237",,,,,,,,,,,,,
87,34,"63,47442828",,,,,,,,,,,,,
34,34,"16,58452749",,,,,,,,,,,,,
227,34,"82,17974426",,,,,,,,,,,,,
102,34,"86,61136801",,,,,,,,,,,,,
190,34,"29,99182376",,,,,,,,,,,,,
17,34,"111,9716977",,,,,,,,,,,,,
13,34,"90,1463216",,,,,,,,,,,,,
88,34,"112,3814015",,,,,,,,,,,,,
153,34,"55,6967979",,,,,,,,,,,,,
91,34,"45,2842648",,,,,,,,,,,,,
35,34,"68,22038858",,,,,,,,,,,,,
89,34,"152,5752675",,,,,,,,,,,,,
33,34,"40,41432481",,,,,,,,,,,,,
208,34,"53,43900481",,,,,,,,,,,,,
201,34,"46,27888475",,,,,,,,,,,,,
207,34,"285,894968",,,,,,,,,,,,,
170,34,"51,1338733",,,,,,,,,,,,,
149,34,"79,04252636",,,,,,,,,,,,,
155,34,"20,37513475",,,,,,,,,,,,,
118,34,"106,191767",,,,,,,,,,,,,
95,34,"279,9979675",,,,,,,,,,,,,
47,34,"95,9175999",,,,,,,,,,,,,
164,34,"57,78866355",,,,,,,,,,,,,
265,34,"15,25699387",,,,,,,,,,,,,
234,34,"8,186243537",,,,,,,,,,,,,
266,34,"40,53295268",,,,,,,,,,,,,
261,34,"70,02121229",,,,,,,,,,,,,
27,34,"30,74243494",,,,,,,,,,,,,
264,34,"36,71625842",,,,,,,,,,,,,
21,34,"34,0538494",,,,,,,,,,,,,
174,34,"45,01677865",,,,,,,,,,,,,
48,34,"57,008",,,,,,,,,,,,,
142,34,"77,50125615",,,,,,,,,,,,,
230,34,"48,4511697",,,,,,,,,,,,,
119,34,"140,5895513",,,,,,,,,,,,,
